Sample in Buffer,Sample in Window,TRIGGER,Top_BD_i/xlslice_0_Dout_p1[15:0],Top_BD_i/xlslice_1_Dout[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_expected_angle[9:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_n_pulses[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_pulse_counter[7:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_sin[15:0],Top_BD_i/AB_gen_stoneage_wrap_0_oup_mod_cos[15:0],Top_BD_i/cobros_stoneage_wrap_0_update,Top_BD_i/HAXI_interconnect_0_M_axi_awvalid,Top_BD_i/clk_wiz_1_clk_out4
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED,SIGNED,UNSIGNED,SIGNED,SIGNED,HEX,HEX,HEX
20770,20770,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20771,20771,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20772,20772,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20773,20773,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20774,20774,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20775,20775,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20776,20776,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20777,20777,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20778,20778,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20779,20779,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20780,20780,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20781,20781,0,-14052,-29482,698,0,45,12775,12277,0,0,1
20782,20782,0,-14031,-29307,698,0,45,12775,12277,0,0,1
20783,20783,0,-14031,-29307,698,0,45,12775,12277,0,0,1
20784,20784,0,-14031,-29307,698,0,45,12775,12277,0,0,1
20785,20785,0,-14031,-29307,698,0,45,12775,12277,1,0,1
20786,20786,0,-14031,-29307,698,-1,43,12756,12204,0,0,1
20787,20787,0,-14031,-29307,698,-1,38,12756,12204,0,0,1
20788,20788,0,-14031,-29307,698,-1,33,12756,12204,0,0,1
20789,20789,0,-14031,-29307,698,-1,28,12756,12204,0,0,1
20790,20790,0,-14031,-29307,698,-1,23,12756,12204,0,0,1
20791,20791,0,-14031,-29307,698,-1,18,12756,12204,0,0,1
20792,20792,0,-14031,-29307,698,-1,13,12756,12204,0,0,1
20793,20793,0,-14031,-29307,698,-1,8,12756,12204,0,0,1
20794,20794,0,-14031,-29307,698,-1,3,12756,12204,0,0,1
20795,20795,0,-14031,-29307,697,-1,88,12756,12204,0,0,1
20796,20796,0,-14031,-29307,697,-1,83,12756,12204,0,0,1
20797,20797,0,-14031,-29307,697,-1,78,12756,12204,0,0,1
20798,20798,0,-14031,-29307,697,-1,73,12756,12204,0,0,1
20799,20799,0,-14031,-29307,697,-1,68,12756,12204,0,0,1
20800,20800,0,-14128,-29282,697,-1,63,12756,12204,0,0,1
20801,20801,0,-14128,-29282,697,-1,58,12756,12204,0,0,1
20802,20802,0,-14128,-29282,697,-1,53,12756,12204,0,0,1
20803,20803,0,-14128,-29282,697,-1,48,12756,12204,1,0,1
20804,20804,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20805,20805,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20806,20806,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20807,20807,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20808,20808,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20809,20809,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20810,20810,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20811,20811,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20812,20812,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20813,20813,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20814,20814,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20815,20815,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20816,20816,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20817,20817,0,-14128,-29282,697,0,45,12808,12356,0,0,1
20818,20818,0,-14243,-29239,697,0,45,12808,12356,0,0,1
20819,20819,0,-14243,-29239,697,0,45,12808,12356,0,0,1
20820,20820,0,-14243,-29239,697,0,45,12808,12356,0,0,1
20821,20821,0,-14243,-29239,697,0,45,12808,12356,1,0,1
20822,20822,0,-14243,-29239,697,-1,43,12912,12338,0,0,1
20823,20823,0,-14243,-29239,697,-1,38,12912,12338,0,0,1
20824,20824,0,-14243,-29239,697,-1,33,12912,12338,0,0,1
20825,20825,0,-14243,-29239,697,-1,28,12912,12338,0,0,1
20826,20826,0,-14243,-29239,697,-1,23,12912,12338,0,0,1
20827,20827,0,-14243,-29239,697,-1,18,12912,12338,0,0,1
20828,20828,0,-14243,-29239,697,-1,13,12912,12338,0,0,1
20829,20829,0,-14243,-29239,697,-1,8,12912,12338,0,0,1
20830,20830,0,-14243,-29239,697,-1,3,12912,12338,0,0,1
20831,20831,0,-14243,-29239,696,-1,88,12912,12338,0,0,1
20832,20832,0,-14243,-29239,696,-1,83,12912,12338,0,0,1
20833,20833,0,-14243,-29239,696,-1,78,12912,12338,0,0,1
20834,20834,0,-14243,-29239,696,-1,73,12912,12338,0,0,1
20835,20835,0,-14243,-29239,696,-1,68,12912,12338,0,0,1
20836,20836,0,-14268,-29198,696,-1,63,12912,12338,0,0,1
20837,20837,0,-14268,-29198,696,-1,58,12912,12338,0,0,1
20838,20838,0,-14268,-29198,696,-1,53,12912,12338,0,0,1
20839,20839,0,-14268,-29198,696,-1,48,12912,12338,1,0,1
20840,20840,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20841,20841,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20842,20842,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20843,20843,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20844,20844,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20845,20845,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20846,20846,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20847,20847,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20848,20848,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20849,20849,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20850,20850,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20851,20851,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20852,20852,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20853,20853,0,-14268,-29198,696,0,45,12898,12483,0,0,1
20854,20854,0,-14420,-29202,696,0,45,12898,12483,0,0,1
20855,20855,0,-14420,-29202,696,0,45,12898,12483,0,0,1
20856,20856,0,-14420,-29202,696,0,45,12898,12483,0,0,1
20857,20857,0,-14420,-29202,696,0,45,12898,12483,1,0,1
20858,20858,0,-14420,-29202,696,-1,43,13035,12485,0,0,1
20859,20859,0,-14420,-29202,696,-1,38,13035,12485,0,0,1
20860,20860,0,-14420,-29202,696,-1,33,13035,12485,0,0,1
20861,20861,0,-14420,-29202,696,-1,28,13035,12485,0,0,1
20862,20862,0,-14420,-29202,696,-1,23,13035,12485,0,0,1
20863,20863,0,-14420,-29202,696,-1,18,13035,12485,0,0,1
20864,20864,0,-14420,-29202,696,-1,13,13035,12485,0,0,1
20865,20865,0,-14420,-29202,696,-1,8,13035,12485,0,0,1
20866,20866,0,-14420,-29202,696,-1,3,13035,12485,0,0,1
20867,20867,0,-14420,-29202,695,-1,88,13035,12485,0,0,1
20868,20868,0,-14420,-29202,695,-1,83,13035,12485,0,0,1
20869,20869,0,-14420,-29202,695,-1,78,13035,12485,0,0,1
20870,20870,0,-14420,-29202,695,-1,73,13035,12485,0,0,1
20871,20871,0,-14420,-29202,695,-1,68,13035,12485,0,0,1
20872,20872,0,-14437,-29238,695,-1,63,13035,12485,0,0,1
20873,20873,0,-14437,-29238,695,-1,58,13035,12485,0,0,1
20874,20874,0,-14437,-29238,695,-1,53,13035,12485,0,0,1
20875,20875,0,-14437,-29238,695,-1,48,13035,12485,1,0,1
20876,20876,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20877,20877,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20878,20878,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20879,20879,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20880,20880,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20881,20881,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20882,20882,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20883,20883,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20884,20884,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20885,20885,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20886,20886,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20887,20887,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20888,20888,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20889,20889,0,-14437,-29238,695,0,45,13013,12663,0,0,1
20890,20890,0,-14436,-29240,695,0,45,13013,12663,0,0,1
20891,20891,0,-14436,-29240,695,0,45,13013,12663,0,0,1
20892,20892,0,-14436,-29240,695,0,45,13013,12663,0,0,1
20893,20893,0,-14436,-29240,695,0,45,13013,12663,1,0,1
20894,20894,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20895,20895,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20896,20896,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20897,20897,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20898,20898,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20899,20899,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20900,20900,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20901,20901,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20902,20902,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20903,20903,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20904,20904,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20905,20905,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20906,20906,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20907,20907,0,-14436,-29240,695,0,45,13012,12664,0,0,1
20908,20908,0,-14739,-29475,695,0,45,13012,12664,0,0,1
20909,20909,0,-14739,-29475,695,0,45,13012,12664,0,0,1
20910,20910,0,-14739,-29475,695,0,45,13012,12664,0,0,1
20911,20911,0,-14739,-29475,695,0,45,13012,12664,1,0,1
20912,20912,0,-14739,-29475,695,-1,43,13285,12765,0,0,1
20913,20913,0,-14739,-29475,695,-1,38,13285,12765,0,0,1
20914,20914,0,-14739,-29475,695,-1,33,13285,12765,0,0,1
20915,20915,0,-14739,-29475,695,-1,28,13285,12765,0,0,1
20916,20916,0,-14739,-29475,695,-1,23,13285,12765,0,0,1
20917,20917,0,-14739,-29475,695,-1,18,13285,12765,0,0,1
20918,20918,0,-14739,-29475,695,-1,13,13285,12765,0,0,1
20919,20919,0,-14739,-29475,695,-1,8,13285,12765,0,0,1
20920,20920,0,-14739,-29475,695,-1,3,13285,12765,0,0,1
20921,20921,0,-14739,-29475,694,-1,88,13285,12765,0,0,1
20922,20922,0,-14739,-29475,694,-1,83,13285,12765,0,0,1
20923,20923,0,-14739,-29475,694,-1,78,13285,12765,0,0,1
20924,20924,0,-14739,-29475,694,-1,73,13285,12765,0,0,1
20925,20925,0,-14739,-29475,694,-1,68,13285,12765,0,0,1
20926,20926,0,-14755,-29518,694,-1,63,13285,12765,0,0,1
20927,20927,0,-14755,-29518,694,-1,58,13285,12765,0,0,1
20928,20928,0,-14755,-29518,694,-1,53,13285,12765,0,0,1
20929,20929,0,-14755,-29518,694,-1,48,13285,12765,1,0,1
20930,20930,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20931,20931,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20932,20932,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20933,20933,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20934,20934,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20935,20935,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20936,20936,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20937,20937,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20938,20938,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20939,20939,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20940,20940,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20941,20941,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20942,20942,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20943,20943,0,-14755,-29518,694,0,45,13260,12946,0,0,1
20944,20944,0,-14765,-29498,694,0,45,13260,12946,0,0,1
20945,20945,0,-14765,-29498,694,0,45,13260,12946,0,0,1
20946,20946,0,-14765,-29498,694,0,45,13260,12946,0,0,1
20947,20947,0,-14765,-29498,694,0,45,13260,12946,1,0,1
20948,20948,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20949,20949,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20950,20950,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20951,20951,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20952,20952,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20953,20953,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20954,20954,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20955,20955,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20956,20956,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20957,20957,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20958,20958,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20959,20959,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20960,20960,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20961,20961,0,-14765,-29498,694,0,45,13269,12937,0,0,1
20962,20962,0,-15062,-29714,694,0,45,13269,12937,0,0,1
20963,20963,0,-15062,-29714,694,0,45,13269,12937,0,0,1
20964,20964,0,-15062,-29714,694,0,45,13269,12937,0,0,1
20965,20965,0,-15062,-29714,694,0,45,13269,12937,1,0,1
20966,20966,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20967,20967,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20968,20968,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20969,20969,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20970,20970,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20971,20971,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20972,20972,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20973,20973,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20974,20974,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20975,20975,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20976,20976,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20977,20977,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20978,20978,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20979,20979,0,-15062,-29714,694,0,45,13535,13032,0,0,1
20980,20980,0,-14778,-29428,694,0,45,13535,13032,0,0,1
20981,20981,0,-14778,-29428,694,0,45,13535,13032,0,0,1
20982,20982,0,-14778,-29428,694,0,45,13535,13032,0,0,1
20983,20983,0,-14778,-29428,694,0,45,13535,13032,1,0,1
20984,20984,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20985,20985,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20986,20986,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20987,20987,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20988,20988,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20989,20989,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20990,20990,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20991,20991,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20992,20992,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20993,20993,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20994,20994,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20995,20995,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20996,20996,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20997,20997,0,-14778,-29428,694,0,45,13280,12907,0,0,1
20998,20998,0,-14533,-29104,694,0,45,13280,12907,0,0,1
20999,20999,0,-14533,-29104,694,0,45,13280,12907,0,0,1
21000,21000,0,-14533,-29104,694,0,45,13280,12907,0,0,1
21001,21001,0,-14533,-29104,694,0,45,13280,12907,1,0,1
21002,21002,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21003,21003,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21004,21004,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21005,21005,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21006,21006,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21007,21007,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21008,21008,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21009,21009,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21010,21010,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21011,21011,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21012,21012,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21013,21013,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21014,21014,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21015,21015,0,-14533,-29104,694,0,45,13060,12764,0,0,1
21016,21016,0,-14620,-29048,694,0,45,13060,12764,0,0,1
21017,21017,0,-14620,-29048,694,0,45,13060,12764,0,0,1
21018,21018,0,-14620,-29048,694,0,45,13060,12764,0,0,1
21019,21019,0,-14620,-29048,694,0,45,13060,12764,1,0,1
21020,21020,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21021,21021,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21022,21022,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21023,21023,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21024,21024,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21025,21025,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21026,21026,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21027,21027,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21028,21028,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21029,21029,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21030,21030,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21031,21031,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21032,21032,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21033,21033,0,-14620,-29048,694,0,45,13138,12740,0,0,1
21034,21034,0,-14661,-28939,694,0,45,13138,12740,0,0,1
21035,21035,0,-14661,-28939,694,0,45,13138,12740,0,0,1
21036,21036,0,-14661,-28939,694,0,45,13138,12740,0,0,1
21037,21037,0,-14661,-28939,694,0,45,13138,12740,1,0,1
21038,21038,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21039,21039,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21040,21040,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21041,21041,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21042,21042,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21043,21043,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21044,21044,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21045,21045,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21046,21046,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21047,21047,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21048,21048,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21049,21049,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21050,21050,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21051,21051,0,-14661,-28939,694,0,45,13175,12692,0,0,1
21052,21052,0,-14694,-28908,694,0,45,13175,12692,0,0,1
21053,21053,0,-14694,-28908,694,0,45,13175,12692,0,0,1
21054,21054,0,-14694,-28908,694,0,45,13175,12692,0,0,1
21055,21055,0,-14694,-28908,694,0,45,13175,12692,1,0,1
21056,21056,0,-14694,-28908,694,-1,43,13205,12679,0,0,1
21057,21057,0,-14694,-28908,694,-1,38,13205,12679,0,0,1
21058,21058,0,-14694,-28908,694,-1,33,13205,12679,0,0,1
